Profiling result from test run Test profileMain exported at Thu Sep 29 08:09:53 CEST 2011;

time stamp [nano secs];event;power rate [mW];avg power rate [mW];avg power rate in interval [mW];
1316418587525356032;;38345;38119.11429788512;38455.08541872244;
1316418587568798976;;38330;38119.11429788512;38455.08541872244;
1316418587594203904;;38352;38119.11429788512;38455.08541872244;
1316418587675620096;;38261;38119.11429788512;38455.08541872244;
1316418587709160192;;38307;38119.11429788512;38455.08541872244;
1316418587720147968;;38330;38119.11429788512;38455.08541872244;
1316418587773060096;;38330;38119.11429788512;38455.08541872244;
1316418587808037120;;38335;38119.11429788512;38455.08541872244;
1316418587844683776;;38312;38119.11429788512;38455.08541872244;
1316418587876550912;;38289;38119.11429788512;38455.08541872244;
1316418587909744128;;38289;38119.11429788512;38455.08541872244;
1316418587944226048;;38335;38119.11429788512;38455.08541872244;
1316418587955275008;;38380;38119.11429788512;38455.08541872244;
1316418587989015040;;38380;38119.11429788512;38455.08541872244;
1316418588022355200;;38335;38119.11429788512;38455.08541872244;
1316418588031845120;;38357;38119.11429788512;38455.08541872244;
1316418588066360832;;38352;38119.11429788512;38455.08541872244;
1316418588101152000;;38421;38119.11429788512;38455.08541872244;
1316418588133035008;;38398;38119.11429788512;38455.08541872244;
1316418588167491072;;38398;38119.11429788512;38455.08541872244;
1316418588201043968;;38443;38119.11429788512;38455.08541872244;
1316418588276243968;;38489;38119.11429788512;38455.08541872244;
1316418588301570048;;38421;38119.11429788512;38455.08541872244;
1316418588348593920;;38489;38119.11429788512;38455.08541872244;
1316418588372306176;;38466;38119.11429788512;38455.08541872244;
1316418588396137984;;38466;38119.11429788512;38455.08541872244;
1316418588418144000;;38466;38119.11429788512;38455.08541872244;
1316418588446063104;;38466;38119.11429788512;38455.08541872244;
1316418588467027968;;38466;38119.11429788512;38455.08541872244;
1316418588493918976;;38375;38119.11429788512;38455.08541872244;
1316418588515613952;;38443;38119.11429788512;38455.08541872244;
1316418588545146112;;38390;38119.11429788512;38455.08541872244;
1316418588568211968;;38481;38119.11429788512;38455.08541872244;
1316418588591873792;;38550;38119.11429788512;38455.08541872244;
1316418588626328832;;38595;38119.11429788512;38455.08541872244;
1316418588674877952;;38504;38119.11429788512;38455.08541872244;
1316418588683546112;;38595;38119.11429788512;38455.08541872244;
1316418588705872896;;38618;38119.11429788512;38455.08541872244;
1316418588727896832;;38641;38119.11429788512;38455.08541872244;
1316418588753676800;;38618;38119.11429788512;38455.08541872244;
1316418588777967104;;38709;38119.11429788512;38455.08541872244;
1316418588807100160;;38641;38119.11429788512;38455.08541872244;
1316418588814300928;;38777;38119.11429788512;38455.08541872244;
1316418588837956864;;38777;38119.11429788512;38455.08541872244;
1316418588865853952;;38754;38119.11429788512;38455.08541872244;
1316418588888015104;;38663;38119.11429788512;38455.08541872244;
1316418588914149888;;38709;38119.11429788512;38455.08541872244;
1316418588936182016;;38709;38119.11429788512;38455.08541872244;
1316418589010041856;;38693;38119.11429788512;38455.08541872244;
1316418589052582912;;38693;38119.11429788512;38455.08541872244;
1316418589076889088;;38625;38119.11429788512;38455.08541872244;
1316418589101444096;;38557;38119.11429788512;38455.08541872244;
1316418589126929920;;38625;38119.11429788512;38455.08541872244;
1316418589148365056;;38625;38119.11429788512;38455.08541872244;
1316418589173645056;;38671;38119.11429788512;38455.08541872244;
1316418589196360192;;38693;38119.11429788512;38455.08541872244;
1316418589221369856;;38693;38119.11429788512;38455.08541872244;
1316418589247908096;;38625;38119.11429788512;38455.08541872244;
1316418589269822976;;38671;38119.11429788512;38455.08541872244;
1316418589277867008;;38648;38119.11429788512;38455.08541872244;
1316418589302679040;;38648;38119.11429788512;38455.08541872244;
1316418589328999168;;38693;38119.11429788512;38455.08541872244;
1316418589367368960;;38648;38119.11429788512;38455.08541872244;
1316418589420485888;;38625;38119.11429788512;38455.08541872244;
1316418589442023936;;38625;38119.11429788512;38455.08541872244;
1316418589468324864;;38716;38119.11429788512;38455.08541872244;
1316418589489847040;;38671;38119.11429788512;38455.08541872244;
1316418589514580992;;38739;38119.11429788512;38455.08541872244;
1316418589538502912;;38739;38119.11429788512;38455.08541872244;
1316418589566333952;;38757;38119.11429788512;38455.08541872244;
1316418589601943040;;38757;38119.11429788512;38455.08541872244;
1316418589625117184;;38711;38119.11429788512;38455.08541872244;
1316418589658862080;;38597;38119.11429788512;38455.08541872244;
1316418589683948032;;38620;38119.11429788512;38455.08541872244;
1316418589709022976;;38620;38119.11429788512;38455.08541872244;
1316418589749826048;;38711;38119.11429788512;38455.08541872244;
1316418589773703168;;38666;38119.11429788512;38455.08541872244;
1316418589783302912;;38734;38119.11429788512;38455.08541872244;
1316418589808610816;;38711;38119.11429788512;38455.08541872244;
1316418589834736128;;38779;38119.11429788512;38455.08541872244;
1316418589860852992;;38666;38119.11429788512;38455.08541872244;
1316418589868549120;;38825;38119.11429788512;38455.08541872244;
1316418589892764160;;38779;38119.11429788512;38455.08541872244;
1316418589915004928;;38757;38119.11429788512;38455.08541872244;
1316418589953744896;;38757;38119.11429788512;38455.08541872244;
1316418589981081088;;38734;38119.11429788512;38455.08541872244;
1316418590003219968;;38779;38119.11429788512;38455.08541872244;
1316418590029452032;;38802;38119.11429788512;38455.08541872244;
1316418590051902976;;38848;38119.11429788512;38455.08541872244;
1316418590075945984;;38734;38119.11429788512;38455.08541872244;
1316418590128567040;;38779;38119.11429788512;38455.08541872244;
1316418590164866048;;38779;38119.11429788512;38455.08541872244;
1316418590202522112;;38734;38119.11429788512;38455.08541872244;
1316418590251651072;;38848;38119.11429788512;38455.08541872244;
1316418590303875072;;38848;38119.11429788512;38455.08541872244;
1316418590334788096;;38825;38119.11429788512;38455.08541872244;
1316418590370126848;;38870;38119.11429788512;38455.08541872244;
1316418590377064960;;38764;38119.11429788512;38455.08541872244;
1316418590385925120;;38764;38119.11429788512;38455.08541872244;
1316418590423099136;;38787;38119.11429788512;38455.08541872244;
1316418590462096896;;38691;38119.11429788512;38455.08541872244;
1316418590486754816;;38736;38119.11429788512;38455.08541872244;
1316418590494067968;;38736;38119.11429788512;38455.08541872244;
1316418590516932864;;38661;38119.11429788512;38455.08541872244;
1316418590543175936;;38683;38119.11429788512;38455.08541872244;
1316418590567900928;;38683;38119.11429788512;38455.08541872244;
1316418590589925888;;38683;38119.11429788512;38455.08541872244;
1316418590617218048;;38615;38119.11429788512;38455.08541872244;
1316418590638863104;;38615;38119.11429788512;38455.08541872244;
1316418590666793984;;38638;38119.11429788512;38455.08541872244;
1316418590688803072;;38683;38119.11429788512;38455.08541872244;
1316418590717262080;;38746;38119.11429788512;38455.08541872244;
1316418590748118016;;38746;38119.11429788512;38455.08541872244;
1316418590770062848;;38708;38119.11429788512;38455.08541872244;
1316418590795806976;;38686;38119.11429788512;38455.08541872244;
1316418590836747008;;38663;38119.11429788512;38455.08541872244;
1316418590867918080;;38663;38119.11429788512;38455.08541872244;
1316418590890669056;;38663;38119.11429788512;38455.08541872244;
1316418590913814016;;38663;38119.11429788512;38455.08541872244;
1316418590957148928;;38686;38119.11429788512;38455.08541872244;
1316418590980904960;;38640;38119.11429788512;38455.08541872244;
1316418591007848960;;38663;38119.11429788512;38455.08541872244;
1316418591029967104;;38663;38119.11429788512;38455.08541872244;
1316418591071788032;;38754;38119.11429788512;38455.08541872244;
1316418591098843136;;38617;38119.11429788512;38455.08541872244;
1316418591107241984;;38686;38119.11429788512;38455.08541872244;
1316418591138850816;;38686;38119.11429788512;38455.08541872244;
1316418591197979904;;38658;38119.11429788512;38455.08541872244;
1316418591254060032;;38680;38119.11429788512;38455.08541872244;
1316418591287780096;;38680;38119.11429788512;38455.08541872244;
1316418591321728000;;38590;38119.11429788512;38455.08541872244;
1316418591357230848;;38612;38119.11429788512;38455.08541872244;
1316418591391100928;;38635;38119.11429788512;38455.08541872244;
1316418591404449024;;38612;38119.11429788512;38455.08541872244;
1316418591436320000;;38544;38119.11429788512;38455.08541872244;
1316418591469056000;;38544;38119.11429788512;38455.08541872244;
1316418591482050048;;38612;38119.11429788512;38455.08541872244;
1316418591536070144;;38635;38119.11429788512;38455.08541872244;
1316418591568794112;;38635;38119.11429788512;38455.08541872244;
1316418591581739776;;38635;38119.11429788512;38455.08541872244;
1316418591589960960;;38527;38119.11429788512;38455.08541872244;
1316418591624039936;;38572;38119.11429788512;38455.08541872244;
1316418591660480000;;38582;38119.11429788512;38455.08541872244;
1316418591693312000;;38605;38119.11429788512;38455.08541872244;
1316418591727757824;;38537;38119.11429788512;38455.08541872244;
1316418591763696896;;38582;38119.11429788512;38455.08541872244;
1316418591774035968;;38582;38119.11429788512;38455.08541872244;
1316418591806881024;;38628;38119.11429788512;38455.08541872244;
1316418591836886016;;38582;38119.11429788512;38455.08541872244;
1316418591872209152;;38559;38119.11429788512;38455.08541872244;
1316418591905025024;;38668;38119.11429788512;38455.08541872244;
1316418591937808896;;38623;38119.11429788512;38455.08541872244;
1316418591973145856;;38645;38119.11429788512;38455.08541872244;
1316418592009201152;;38623;38119.11429788512;38455.08541872244;
1316418592044128000;;38623;38119.11429788512;38455.08541872244;
1316418592082030080;;38577;38119.11429788512;38455.08541872244;
1316418592112741888;;38577;38119.11429788512;38455.08541872244;
1316418592146850048;;38592;38119.11429788512;38455.08541872244;
1316418592182536960;;38615;38119.11429788512;38455.08541872244;
1316418592192979968;;38615;38119.11429788512;38455.08541872244;
1316418592226924032;;38683;38119.11429788512;38455.08541872244;
1316418592238583040;;38820;38119.11429788512;38455.08541872244;
1316418592296065024;;38820;38119.11429788512;38455.08541872244;
1316418592346811904;;38524;38119.11429788512;38455.08541872244;
1316418592370183936;;38524;38119.11429788512;38455.08541872244;
1316418592393289984;;38706;38119.11429788512;38455.08541872244;
1316418592436871168;;38706;38119.11429788512;38455.08541872244;
1316418592462935808;;38706;38119.11429788512;38455.08541872244;
1316418592486927104;;38729;38119.11429788512;38455.08541872244;
1316418592508920832;;38774;38119.11429788512;38455.08541872244;
1316418592535011072;;38820;38119.11429788512;38455.08541872244;
1316418592556862208;;38797;38119.11429788512;38455.08541872244;
1316418592583631104;;38751;38119.11429788512;38455.08541872244;
1316418592606155008;;38774;38119.11429788512;38455.08541872244;
1316418592631023872;;38706;38119.11429788512;38455.08541872244;
1316418592656115968;;38737;38119.11429788512;38455.08541872244;
1316418592677356032;;38805;38119.11429788512;38455.08541872244;
1316418592704722944;;38737;38119.11429788512;38455.08541872244;
1316418592726159104;;38737;38119.11429788512;38455.08541872244;
1316418592824201216;;38759;38119.11429788512;38455.08541872244;
1316418592848608000;;38850;38119.11429788512;38455.08541872244;
1316418592875361792;;38828;38119.11429788512;38455.08541872244;
1316418592915833088;;38812;38119.11429788512;38455.08541872244;
1316418592937222912;;38767;38119.11429788512;38455.08541872244;
1316418592964929024;;38790;38119.11429788512;38455.08541872244;
1316418592986952192;;38721;38119.11429788512;38455.08541872244;
1316418593011826944;;38721;38119.11429788512;38455.08541872244;
1316418593034713088;;38744;38119.11429788512;38455.08541872244;
1316418593062594048;;38767;38119.11429788512;38455.08541872244;
1316418593114897920;;38767;38119.11429788512;38455.08541872244;
1316418593141065984;;38767;38119.11429788512;38455.08541872244;
1316418593189115136;;38790;38119.11429788512;38455.08541872244;
1316418593216728832;;38767;38119.11429788512;38455.08541872244;
1316418593225643008;;38767;38119.11429788512;38455.08541872244;
1316418593247833088;;38767;38119.11429788512;38455.08541872244;
1316418593273583872;;38812;38119.11429788512;38455.08541872244;
1316418593302233856;;38767;38119.11429788512;38455.08541872244;
1316418593325886976;;38812;38119.11429788512;38455.08541872244;
1316418593350260992;;38881;38119.11429788512;38455.08541872244;
1316418593372976128;;38835;38119.11429788512;38455.08541872244;
1316418593400304128;;38835;38119.11429788512;38455.08541872244;
1316418593422601984;;38881;38119.11429788512;38455.08541872244;
1316418593447982080;;38790;38119.11429788512;38455.08541872244;
1316418593506149888;;38835;38119.11429788512;38455.08541872244;
1316418593528975104;;38881;38119.11429788512;38455.08541872244;
1316418593552050176;;38881;38119.11429788512;38455.08541872244;
1316418593577168896;;38881;38119.11429788512;38455.08541872244;
1316418593601843968;;38881;38119.11429788512;38455.08541872244;
1316418593625704960;;38863;38119.11429788512;38455.08541872244;
1316418593649800960;;38658;38119.11429788512;38455.08541872244;
1316418593672177152;;38658;38119.11429788512;38455.08541872244;
1316418593700359936;;38749;38119.11429788512;38455.08541872244;
1316418593724359936;;38726;38119.11429788512;38455.08541872244;
1316418593747826944;;38681;38119.11429788512;38455.08541872244;
1316418593771823872;;38772;38119.11429788512;38455.08541872244;
1316418593842148096;;38772;38119.11429788512;38455.08541872244;
1316418593869324800;;38648;38119.11429788512;38455.08541872244;
1316418593893153792;;38762;38119.11429788512;38455.08541872244;
1316418593920353792;;38762;38119.11429788512;38455.08541872244;
1316418593947604992;;38671;38119.11429788512;38455.08541872244;
1316418593989104896;;38671;38119.11429788512;38455.08541872244;
1316418593994859008;;38716;38119.11429788512;38455.08541872244;
